,Date,Average Price,Total Volume,Hass Small,Hass Large,Hass XLarge,Total Bags,Small Bags,Large Bags,XLarge Bags,Type,Year,Region,Total Sales
7520,2017-01-22,1.09,1812652.88,790172.66,503597.38,5427.07,513455.77,463066.89,48648.26,1740.62,conventional,2017,Plains,1975791.64
7521,2017-01-15,1.05,2064194.02,925668.48,529337.88,6259.33,602928.33,545116.32,46315.29,11496.72,conventional,2017,Plains,2167403.72
7522,2017-01-08,1.06,1890389.78,915300.05,479607.98,5628.26,489853.49,450604.75,32676.07,6572.67,conventional,2017,Plains,2003813.17
7523,2017-01-01,0.83,2382742.62,1462454.22,509659.58,4780.52,405848.3,387097.97,13008.21,5742.12,conventional,2017,Plains,1977676.37
7524,2017-12-31,0.89,614950.95,93210.19,250586.4,16024.9,255129.46,204432.64,50366.11,330.71,conventional,2017,Portland,547306.35
7525,2017-12-24,1.33,407742.01,64005.13,141179.93,12577.34,189979.61,128039.05,61593.08,347.48,conventional,2017,Portland,542296.87
7526,2017-12-17,1.31,430915.0,74946.87,158604.57,10853.54,186510.02,133500.93,52414.62,594.47,conventional,2017,Portland,564498.65
7527,2017-12-10,1.29,424741.73,110651.9,93996.37,15325.59,204767.87,147247.2,57068.55,452.12,conventional,2017,Portland,547916.83
7528,2017-12-03,0.88,777430.0,260954.0,168336.0,12318.0,335821.0,295944.0,39575.0,302.0,conventional,2017,Portland,684138.4
7529,2017-11-26,1.48,336192.0,99591.0,69191.0,12659.0,154751.0,105787.0,48468.0,495.0,conventional,2017,Portland,497564.16
7530,2017-11-19,1.53,350149.0,105421.0,72924.0,13313.0,158491.0,84675.0,72816.0,1000.0,conventional,2017,Portland,535727.97
7531,2017-11-12,1.11,593320.0,178779.0,115334.0,12996.0,286211.0,231215.0,54586.0,410.0,conventional,2017,Portland,658585.2
7532,2017-11-05,1.03,681564.98,225938.5,150840.92,14808.15,289977.41,246798.74,42932.34,246.33,conventional,2017,Portland,702011.93
7533,2017-10-29,1.29,520629.7,152604.62,128666.04,15431.79,223927.25,175517.41,47898.67,511.17,conventional,2017,Portland,671612.31
7534,2017-10-22,1.36,511400.66,138574.37,127745.69,14424.63,230655.97,189637.21,40584.24,434.52,conventional,2017,Portland,695504.9
7535,2017-10-15,1.25,546932.09,150707.93,240106.11,11215.37,144902.68,91834.79,52424.48,643.41,conventional,2017,Portland,683665.11
7536,2017-10-08,1.9,363427.67,92601.95,111769.87,14976.51,144079.34,87516.85,54855.78,1706.71,conventional,2017,Portland,690512.57
7537,2017-10-01,1.84,362296.15,97772.92,104336.09,14152.16,146034.98,92339.3,52994.8,700.88,conventional,2017,Portland,666624.92
7538,2017-09-24,1.82,354180.85,93965.86,95406.48,13094.82,151713.69,93608.45,57417.88,687.36,conventional,2017,Portland,644609.15
7539,2017-09-17,1.83,378220.95,99284.19,104444.53,12499.89,161992.34,91160.7,70070.11,761.53,conventional,2017,Portland,692144.34
7540,2017-09-10,1.87,384536.99,103658.38,106229.71,16044.05,158604.85,85879.75,71546.81,1178.29,conventional,2017,Portland,719084.17
7541,2017-09-03,1.76,415130.61,113711.41,118369.81,14533.01,168516.38,106243.97,61915.21,357.2,conventional,2017,Portland,730629.87
7542,2017-08-27,1.34,597580.17,168216.37,97433.68,12732.14,319197.98,266476.63,52445.78,275.57,conventional,2017,Portland,800757.43
7543,2017-08-20,1.32,671617.66,191682.01,131531.25,15625.26,332779.14,276359.88,55932.31,486.95,conventional,2017,Portland,886535.31
7544,2017-08-13,1.71,432923.79,100657.31,122555.64,14938.35,194772.49,113265.06,81462.18,45.25,conventional,2017,Portland,740299.68
7545,2017-08-06,1.58,540879.33,125451.64,146938.76,16332.57,252156.36,162070.46,89822.94,262.96,conventional,2017,Portland,854589.34
7546,2017-07-30,1.34,575652.16,145857.23,211102.06,14356.83,204336.04,116878.48,87177.01,280.55,conventional,2017,Portland,771373.89
7547,2017-07-23,1.15,606128.4,163681.81,240248.53,15020.34,187177.72,99301.68,87801.41,74.63,conventional,2017,Portland,697047.66
7548,2017-07-16,1.38,530468.65,141903.05,173049.68,14908.1,200607.82,108090.39,91624.34,893.09,conventional,2017,Portland,732046.74
7549,2017-07-09,0.7,1136070.26,228987.68,231828.52,13755.65,661498.41,656040.89,5097.49,360.03,conventional,2017,Portland,795249.18
7550,2017-07-02,0.99,767074.64,138050.07,193657.22,15389.61,419977.74,417909.15,1832.24,236.35,conventional,2017,Portland,759403.89
7551,2017-06-25,0.96,803349.86,162934.76,169403.8,19050.31,451960.99,450916.88,634.51,409.6,conventional,2017,Portland,771215.87
7552,2017-06-18,0.97,755535.79,151651.79,165833.34,15531.89,422518.77,422053.82,312.53,152.42,conventional,2017,Portland,732869.72
7553,2017-06-11,1.0,718937.65,128990.56,168571.5,18215.43,403160.16,401672.14,1316.91,171.11,conventional,2017,Portland,718937.65
7554,2017-06-04,1.12,698957.23,120671.14,128831.45,23470.48,425984.16,423593.25,2161.68,229.23,conventional,2017,Portland,782832.1
7555,2017-05-28,0.97,820850.36,162040.39,194722.06,23352.57,440735.34,438469.98,2179.16,86.2,conventional,2017,Portland,796224.85
7556,2017-05-21,1.01,750346.5,160576.89,189301.72,21411.16,379056.73,378471.34,433.9,151.49,conventional,2017,Portland,757849.96
7557,2017-05-14,0.95,765147.43,162605.72,154258.39,20830.86,427452.46,412487.49,14659.64,305.33,conventional,2017,Portland,726890.06
7558,2017-05-07,0.91,933826.15,229401.85,253020.4,22084.03,429319.87,370157.41,58789.0,373.46,conventional,2017,Portland,849781.8
7559,2017-04-30,0.84,940104.32,220613.6,175669.06,20230.57,523591.09,521942.84,1439.44,208.81,conventional,2017,Portland,789687.63
7560,2017-04-23,0.91,756075.76,165357.47,200048.67,19111.08,371558.54,370457.47,588.26,512.81,conventional,2017,Portland,688028.94
7561,2017-04-16,0.98,743878.59,151790.12,168188.1,18907.42,404992.95,403966.15,732.22,294.58,conventional,2017,Portland,729001.02
7562,2017-04-09,1.08,713478.54,156932.81,145011.71,22074.29,389459.73,385964.86,3215.76,279.11,conventional,2017,Portland,770556.82
7563,2017-04-02,1.12,672306.68,152601.88,137424.85,20885.2,361394.75,359313.65,1923.63,157.47,conventional,2017,Portland,752983.48
7564,2017-03-26,1.12,629914.06,142591.43,127964.61,16620.87,342737.15,338024.62,4248.56,463.97,conventional,2017,Portland,705503.75
7565,2017-03-19,1.11,634212.88,149500.57,129099.31,19059.85,336553.15,334445.43,1589.36,518.36,conventional,2017,Portland,703976.3
7566,2017-03-12,0.84,922940.33,131660.67,200564.13,18137.28,572578.25,536468.52,35442.63,667.1,conventional,2017,Portland,775269.88
7567,2017-03-05,0.89,770551.84,142356.74,159767.62,17968.89,450458.59,272980.83,177251.57,226.19,conventional,2017,Portland,685791.14
7568,2017-02-26,0.7,877633.92,134185.56,153225.87,17614.85,572607.64,352429.69,219524.32,653.63,conventional,2017,Portland,614343.74
7569,2017-02-19,0.76,869425.93,151715.71,176142.73,16930.22,524637.27,354510.94,169575.72,550.61,conventional,2017,Portland,660763.71
7570,2017-02-12,0.77,724514.73,159697.86,113321.3,15145.03,436350.54,397601.08,38270.41,479.05,conventional,2017,Portland,557876.34
7571,2017-02-05,0.68,1189151.17,173944.99,260237.26,17285.27,737683.65,678871.57,57776.33,1035.75,conventional,2017,Portland,808622.8
7572,2017-01-29,0.76,909463.13,153610.95,175048.56,17090.49,563713.13,423872.42,138350.97,1489.74,conventional,2017,Portland,691191.98
7573,2017-01-22,0.87,711564.14,107651.59,194199.57,16169.54,393543.44,331105.98,62282.17,155.29,conventional,2017,Portland,619060.8
7574,2017-01-15,0.85,758125.51,109638.8,187142.02,17794.13,443550.56,415774.16,27321.98,454.42,conventional,2017,Portland,644406.68
7575,2017-01-08,0.85,877646.01,137600.57,252977.95,16698.99,470368.5,423677.63,46173.85,517.02,conventional,2017,Portland,745999.11
7576,2017-01-01,0.73,869835.55,100273.33,269506.85,13235.82,486819.55,468972.79,17284.95,561.81,conventional,2017,Portland,634979.95
7577,2017-12-31,0.92,419590.58,90432.19,134861.05,5994.91,188302.43,178330.99,9970.33,1.11,conventional,2017,RaleighGreensboro,386023.33
7578,2017-12-24,1.27,248315.51,77545.43,71380.7,3882.23,95507.15,92648.3,2858.85,0.0,conventional,2017,RaleighGreensboro,315360.7
7579,2017-12-17,1.24,253164.73,79511.53,70218.88,3459.14,99975.18,97660.72,2310.02,4.44,conventional,2017,RaleighGreensboro,313924.27
7580,2017-12-10,1.03,356980.37,91718.59,76259.58,4128.62,184873.58,180009.62,4863.96,0.0,conventional,2017,RaleighGreensboro,367689.78
7581,2017-12-03,1.18,307299.0,91761.0,119171.0,3892.0,92471.0,89249.0,3222.0,0.0,conventional,2017,RaleighGreensboro,362612.82
7582,2017-11-26,1.36,225495.0,64578.0,73321.0,3144.0,84452.0,82420.0,2032.0,0.0,conventional,2017,RaleighGreensboro,306673.2
7583,2017-11-19,1.36,247612.0,72444.0,79451.0,3778.0,91940.0,89013.0,2925.0,2.0,conventional,2017,RaleighGreensboro,336752.32
7584,2017-11-12,1.4,254131.0,77868.0,80926.0,4326.0,91011.0,88458.0,2553.0,0.0,conventional,2017,RaleighGreensboro,355783.4
7585,2017-11-05,1.39,271264.81,87732.98,82461.12,4552.75,96517.96,94086.43,2431.53,0.0,conventional,2017,RaleighGreensboro,377058.09
7586,2017-10-29,1.48,251521.91,76356.75,82013.34,4266.3,88885.52,85668.09,3216.32,1.11,conventional,2017,RaleighGreensboro,372252.43
7587,2017-10-22,1.63,229001.29,62822.01,87018.3,5007.19,74153.79,71573.43,2580.36,0.0,conventional,2017,RaleighGreensboro,373272.1
7588,2017-10-15,1.63,243992.86,72524.24,89294.26,5003.35,77171.01,71183.69,5987.32,0.0,conventional,2017,RaleighGreensboro,397708.36
7589,2017-10-08,1.7,243412.06,70536.12,91083.5,4383.72,77408.72,73770.6,3637.01,1.11,conventional,2017,RaleighGreensboro,413800.5
7590,2017-10-01,1.63,249920.93,67533.05,96920.94,4787.85,80679.09,76700.96,3978.13,0.0,conventional,2017,RaleighGreensboro,407371.12
7591,2017-09-24,1.54,273060.96,70581.38,111227.45,4434.42,86817.71,82873.27,3944.44,0.0,conventional,2017,RaleighGreensboro,420513.88
7592,2017-09-17,1.47,274560.95,81352.87,94454.59,4978.32,93775.17,91738.58,2026.59,10.0,conventional,2017,RaleighGreensboro,403604.6
7593,2017-09-10,1.57,250327.75,58910.8,97907.87,5296.91,88212.17,85481.76,1770.41,960.0,conventional,2017,RaleighGreensboro,393014.57
7594,2017-09-03,1.54,263532.84,63349.98,96363.44,5765.75,98053.67,91379.99,2160.35,4513.33,conventional,2017,RaleighGreensboro,405840.57
7595,2017-08-27,1.47,293278.78,92921.86,90069.37,5520.15,104767.4,100986.72,2240.68,1540.0,conventional,2017,RaleighGreensboro,431119.81
7596,2017-08-20,1.42,297724.56,85619.74,98672.41,5226.02,108206.39,100691.38,3695.01,3820.0,conventional,2017,RaleighGreensboro,422768.88
7597,2017-08-13,1.39,275406.02,63759.04,102293.95,5709.16,103643.87,95749.54,5384.33,2510.0,conventional,2017,RaleighGreensboro,382814.37
7598,2017-08-06,1.29,288674.63,84938.56,97693.5,5724.63,100317.94,95244.27,3590.34,1483.33,conventional,2017,RaleighGreensboro,372390.27
7599,2017-07-30,1.31,289052.93,88828.86,96173.17,5723.72,98327.18,93129.14,4554.7,643.34,conventional,2017,RaleighGreensboro,378659.34
7600,2017-07-23,1.31,286761.46,72790.4,94919.48,6495.0,112556.58,106561.61,3974.97,2020.0,conventional,2017,RaleighGreensboro,375657.51
7601,2017-07-16,1.3,270590.36,54756.27,94289.74,6881.95,114662.4,109084.83,3044.24,2533.33,conventional,2017,RaleighGreensboro,351767.47
7602,2017-07-09,1.25,309542.11,92214.73,91091.46,5985.39,120250.53,113413.21,1835.65,5001.67,conventional,2017,RaleighGreensboro,386927.64
7603,2017-07-02,1.22,314536.29,95259.45,93112.35,6531.77,119632.72,112838.17,2159.55,4635.0,conventional,2017,RaleighGreensboro,383734.27
7604,2017-06-25,1.24,297426.95,92985.13,87499.38,6296.21,110646.23,105884.61,1991.62,2770.0,conventional,2017,RaleighGreensboro,368809.42
7605,2017-06-18,1.34,263858.47,63136.38,95583.32,6670.12,98468.65,93661.14,1772.51,3035.0,conventional,2017,RaleighGreensboro,353570.35
7606,2017-06-11,1.3,302596.77,77343.65,110902.92,7279.01,107071.19,101531.91,1864.28,3675.0,conventional,2017,RaleighGreensboro,393375.8
7607,2017-06-04,1.43,303913.24,85319.88,110335.08,7020.17,101238.11,95259.58,2878.53,3100.0,conventional,2017,RaleighGreensboro,434595.93
7608,2017-05-28,1.41,318497.15,85122.51,112526.54,7817.12,113030.98,109210.63,3820.35,0.0,conventional,2017,RaleighGreensboro,449080.98
7609,2017-05-21,1.39,312273.14,87350.21,110400.31,6949.54,107573.08,104411.01,3162.07,0.0,conventional,2017,RaleighGreensboro,434059.66
7610,2017-05-14,1.33,311498.75,83304.15,100720.61,6401.85,121072.14,119259.88,1812.26,0.0,conventional,2017,RaleighGreensboro,414293.34
7611,2017-05-07,1.33,375498.03,103481.72,124384.84,9620.92,138010.55,134892.78,3117.77,0.0,conventional,2017,RaleighGreensboro,499412.38
7612,2017-04-30,1.44,309256.66,87512.66,108724.01,6537.73,106482.26,102811.33,3670.93,0.0,conventional,2017,RaleighGreensboro,445329.59
7613,2017-04-23,1.4,305014.56,80081.24,100517.02,6401.68,118014.62,116286.32,1590.8,137.5,conventional,2017,RaleighGreensboro,427020.38
7614,2017-04-16,1.44,288117.21,78077.16,102376.32,6206.54,101457.19,100591.02,866.17,0.0,conventional,2017,RaleighGreensboro,414888.78
7615,2017-04-09,1.45,268332.13,75202.56,95458.05,6114.48,91557.04,90352.2,1204.84,0.0,conventional,2017,RaleighGreensboro,389081.59
7616,2017-04-02,1.39,309926.42,75587.22,115160.54,6188.55,112990.11,111590.71,1399.4,0.0,conventional,2017,RaleighGreensboro,430797.72
7617,2017-03-26,1.41,296660.74,68136.71,124783.85,7118.4,96621.78,95202.32,1419.46,0.0,conventional,2017,RaleighGreensboro,418291.64
7618,2017-03-19,1.39,280949.58,67152.77,117247.84,6082.76,90466.21,89175.8,1290.41,0.0,conventional,2017,RaleighGreensboro,390519.92
7619,2017-03-12,1.42,281539.78,78536.35,110931.62,7528.92,84542.89,83251.21,1291.68,0.0,conventional,2017,RaleighGreensboro,399786.49
7620,2017-03-05,1.32,282098.34,65892.0,114010.71,10062.04,92133.59,90822.06,1311.53,0.0,conventional,2017,RaleighGreensboro,372369.81
7621,2017-02-26,1.21,329592.25,75319.8,154834.96,11165.32,88272.17,86960.95,1311.22,0.0,conventional,2017,RaleighGreensboro,398806.62
7622,2017-02-19,1.27,286847.49,74958.58,112011.72,8812.48,91064.71,90004.05,1060.66,0.0,conventional,2017,RaleighGreensboro,364296.31
7623,2017-02-12,1.18,292605.18,93335.19,96469.3,8372.29,94428.4,92787.13,1502.38,138.89,conventional,2017,RaleighGreensboro,345274.11
7624,2017-02-05,0.97,455798.5,123228.06,230068.42,23080.58,79421.44,76260.19,2607.08,554.17,conventional,2017,RaleighGreensboro,442124.54
7625,2017-01-29,1.26,296249.39,89311.71,113615.4,9272.33,84049.95,81864.06,2185.89,0.0,conventional,2017,RaleighGreensboro,373274.23
7626,2017-01-22,1.14,326997.65,88147.39,135723.73,18581.37,84545.16,80560.91,3984.25,0.0,conventional,2017,RaleighGreensboro,372777.32
7627,2017-01-15,1.27,277248.48,73384.69,111891.62,8946.58,83025.59,80590.42,2435.17,0.0,conventional,2017,RaleighGreensboro,352105.57
7628,2017-01-08,1.22,305194.22,91874.42,105089.17,10444.52,97786.11,95734.55,2051.56,0.0,conventional,2017,RaleighGreensboro,372336.95
7629,2017-01-01,1.18,283434.01,74754.07,125855.56,13633.95,69190.43,66525.85,2664.58,0.0,conventional,2017,RaleighGreensboro,334452.13
7630,2017-12-31,0.83,315463.87,101602.77,102532.75,1995.65,109332.7,97601.86,11720.6,10.24,conventional,2017,RichmondNorfolk,261835.01
7631,2017-12-24,1.19,206250.4,49403.62,70977.27,1201.14,84668.37,75698.7,8969.67,0.0,conventional,2017,RichmondNorfolk,245437.98
7632,2017-12-17,1.13,199747.25,48414.09,67932.4,999.61,82401.15,77442.99,4954.83,3.33,conventional,2017,RichmondNorfolk,225714.39
7633,2017-12-10,1.04,253167.21,66481.28,75996.96,1058.89,109630.08,103972.45,5623.61,34.02,conventional,2017,RichmondNorfolk,263293.9
7634,2017-12-03,1.02,261784.0,78900.0,105291.0,1306.0,76288.0,71392.0,4865.0,30.0,conventional,2017,RichmondNorfolk,267019.68
7635,2017-11-26,1.24,163351.0,43700.0,63665.0,1021.0,54964.0,51601.0,3363.0,0.0,conventional,2017,RichmondNorfolk,202555.24
7636,2017-11-19,1.23,187293.0,48360.0,70014.0,1097.0,67821.0,64562.0,3227.0,32.0,conventional,2017,RichmondNorfolk,230370.39
7637,2017-11-12,1.26,200521.0,58938.0,69122.0,982.0,71479.0,69009.0,2411.0,59.0,conventional,2017,RichmondNorfolk,252656.46
7638,2017-11-05,1.15,250600.37,82955.94,75403.92,1474.13,90766.38,87156.99,3547.7,61.69,conventional,2017,RichmondNorfolk,288190.43
7639,2017-10-29,1.33,217679.03,53015.01,82269.66,1275.09,81119.27,78089.52,3026.42,3.33,conventional,2017,RichmondNorfolk,289513.11
7640,2017-10-22,1.39,206044.77,44086.63,86692.04,1441.14,73824.96,70959.97,2854.93,10.06,conventional,2017,RichmondNorfolk,286402.23
7641,2017-10-15,1.46,211342.84,43036.52,92849.88,1580.75,73875.69,67819.41,6056.28,0.0,conventional,2017,RichmondNorfolk,308560.55
7642,2017-10-08,1.62,159117.57,43388.05,49967.91,1517.57,64244.04,60012.28,4231.76,0.0,conventional,2017,RichmondNorfolk,257770.46
7643,2017-10-01,1.54,205642.56,39836.95,90617.44,1295.35,73892.82,68462.46,5430.36,0.0,conventional,2017,RichmondNorfolk,316689.54
7644,2017-09-24,1.47,206719.88,42524.16,84541.19,1112.71,78541.82,75856.02,2562.92,122.88,conventional,2017,RichmondNorfolk,303878.22
7645,2017-09-17,1.44,200632.61,44304.44,81995.44,1367.96,72964.77,70410.57,2293.63,260.57,conventional,2017,RichmondNorfolk,288910.96
7646,2017-09-10,1.47,192455.24,46253.54,64865.08,1324.07,80012.55,74003.77,2082.52,3926.26,conventional,2017,RichmondNorfolk,282909.2
7647,2017-09-03,1.44,208006.98,47932.32,81520.05,1786.45,76768.16,73080.19,2370.44,1317.53,conventional,2017,RichmondNorfolk,299530.05
7648,2017-08-27,1.38,215394.7,47758.49,75623.15,1559.71,90453.35,86399.49,3209.24,844.62,conventional,2017,RichmondNorfolk,297244.69
7649,2017-08-20,1.33,224102.83,51667.62,76235.53,1638.15,94561.53,84245.95,5869.87,4445.71,conventional,2017,RichmondNorfolk,298056.76
7650,2017-08-13,1.35,214146.34,55347.03,81849.06,1853.27,75096.98,67332.72,4184.26,3580.0,conventional,2017,RichmondNorfolk,289097.56
7651,2017-08-06,1.26,234101.85,60135.26,90862.57,1893.69,81210.33,74984.01,2762.99,3463.33,conventional,2017,RichmondNorfolk,294968.33
7652,2017-07-30,1.26,229911.14,61959.41,85046.12,1831.32,81074.29,74994.56,4529.73,1550.0,conventional,2017,RichmondNorfolk,289688.04
7653,2017-07-23,1.13,266821.34,96431.74,83045.48,2068.65,85275.47,80562.61,1952.87,2759.99,conventional,2017,RichmondNorfolk,301508.11
7654,2017-07-16,1.17,267806.51,89083.09,79805.02,1830.85,97087.55,90560.26,2757.35,3769.94,conventional,2017,RichmondNorfolk,313333.62
7655,2017-07-09,1.19,257780.31,71681.98,84932.95,2084.36,99081.02,89396.86,2634.16,7050.0,conventional,2017,RichmondNorfolk,306758.57
7656,2017-07-02,1.21,257162.16,71544.84,83589.78,2458.8,99568.74,90410.02,2797.05,6361.67,conventional,2017,RichmondNorfolk,311166.21
7657,2017-06-25,1.21,251831.45,70138.76,97759.86,1913.81,82019.02,71831.35,4301.84,5885.83,conventional,2017,RichmondNorfolk,304716.05
7658,2017-06-18,1.28,245564.59,63304.98,98223.11,1955.72,82080.78,75119.47,1746.59,5214.72,conventional,2017,RichmondNorfolk,314322.68
7659,2017-06-11,1.31,248634.5,63325.16,101559.72,2489.11,81260.51,74457.92,57.59,6745.0,conventional,2017,RichmondNorfolk,325711.2
7660,2017-06-04,1.38,261051.5,68705.59,108536.25,2472.06,81337.6,77842.84,1729.76,1765.0,conventional,2017,RichmondNorfolk,360251.07
7661,2017-05-28,1.25,288112.58,85850.86,104655.78,2662.62,94943.32,88523.34,6414.46,5.52,conventional,2017,RichmondNorfolk,360140.73
7662,2017-05-21,1.17,271051.35,85990.47,95579.62,2457.75,87023.51,82632.8,4363.23,27.48,conventional,2017,RichmondNorfolk,317130.08
7663,2017-05-14,1.13,257009.92,84866.27,60389.15,2298.81,109455.69,105063.78,4141.01,250.9,conventional,2017,RichmondNorfolk,290421.21
7664,2017-05-07,1.12,365531.86,119254.23,102627.13,3870.59,139779.91,135956.54,2975.91,847.46,conventional,2017,RichmondNorfolk,409395.68
7665,2017-04-30,1.18,285128.95,89984.49,87015.16,2182.03,105947.27,102188.75,3730.86,27.66,conventional,2017,RichmondNorfolk,336452.16
7666,2017-04-23,1.25,262771.53,64102.11,92451.08,2142.77,104075.57,103485.2,577.83,12.54,conventional,2017,RichmondNorfolk,328464.41
7667,2017-04-16,1.28,251124.14,68940.19,85592.85,2315.02,94276.08,93488.63,787.45,0.0,conventional,2017,RichmondNorfolk,321438.9
7668,2017-04-09,1.22,260512.01,81759.61,90074.43,2229.61,86448.36,85939.37,508.99,0.0,conventional,2017,RichmondNorfolk,317824.65
7669,2017-04-02,1.19,288015.28,67802.69,87489.8,2400.17,130322.62,130221.54,98.86,2.22,conventional,2017,RichmondNorfolk,342738.18
7670,2017-03-26,1.26,258325.55,79200.67,90219.05,2473.42,86432.41,85387.4,695.01,350.0,conventional,2017,RichmondNorfolk,325490.19
